geoid,name,state,japanese_pop,total_pop,japanese_pct
18097352300,"Marion County (3523)","Indiana",0,1818,0
18097354500,"Marion County (3545)","Indiana",54,2051,2.63
18097354900,"Marion County (3549)","Indiana",0,2519,0
18097322000,"Marion County (3220)","Indiana",0,3488,0
18097381203,"Marion County (3812.03)","Indiana",0,3047,0
18097360101,"Marion County (3601.01)","Indiana",0,2639,0
18097361100,"Marion County (3611)","Indiana",10,3161,0.32
18097341600,"Marion County (3416)","Indiana",0,2114,0
18107957100,"Montgomery County (9571)","Indiana",0,5503,0
19145490200,"Page County (4902)","Iowa",0,1922,0
20085082700,"Jackson County (827)","Kansas",0,4201,0
22021000100,"Caldwell Parish (1)","Louisiana",4,2266,0.18
22027950500,"Claiborne Parish (9505)","Louisiana",0,2576,0
22041950500,"Franklin Parish (9505)","Louisiana",0,1802,0
22045030800,"Iberia Parish (308)","Louisiana",0,1395,0
22051025300,"Jefferson Parish (253)","Louisiana",0,2118,0
22051025400,"Jefferson Parish (254)","Louisiana",0,3961,0
22051024700,"Jefferson Parish (247)","Louisiana",0,1634,0
22051023700,"Jefferson Parish (237)","Louisiana",0,1710,0
22051021100,"Jefferson Parish (211)","Louisiana",0,2332,0
22065960200,"Madison Parish (9602)","Louisiana",0,2359,0
22071001720,"Orleans Parish (17.20)","Louisiana",0,3705,0
22071001900,"Orleans Parish (19)","Louisiana",0,1240,0
22071013000,"Orleans Parish (130)","Louisiana",11,1579,0.7
22071003500,"Orleans Parish (35)","Louisiana",0,1400,0
22071007000,"Orleans Parish (70)","Louisiana",5,2194,0.23
22071000100,"Orleans Parish (1)","Louisiana",0,2651,0
22071008400,"Orleans Parish (84)","Louisiana",0,1156,0
22071001736,"Orleans Parish (17.36)","Louisiana",0,1933,0
22071004401,"Orleans Parish (44.01)","Louisiana",0,1351,0
22071001744,"Orleans Parish (17.44)","Louisiana",0,3820,0
22071002700,"Orleans Parish (27)","Louisiana",0,1204,0
22071003301,"Orleans Parish (33.01)","Louisiana",105,2439,4.31
22073000200,"Ouachita Parish (2)","Louisiana",0,5461,0
22083970600,"Richland Parish (9706)","Louisiana",0,4521,0
22087030602,"St. Bernard Parish (306.02)","Louisiana",0,3228,0
22087030601,"St. Bernard Parish (306.01)","Louisiana",0,1440,0
22103041002,"St. Tammany Parish (410.02)","Louisiana",2,3490,0.06
22103041003,"St. Tammany Parish (410.03)","Louisiana",0,5915,0
01073000400,"Jefferson County (4)","Alabama",0,3057,0
01073003300,"Jefferson County (33)","Alabama",0,1558,0
01073003100,"Jefferson County (31)","Alabama",0,3385,0
01073005701,"Jefferson County (57.01)","Alabama",0,1560,0
01073005101,"Jefferson County (51.01)","Alabama",0,944,0
01073005302,"Jefferson County (53.02)","Alabama",0,3325,0
01103000600,"Morgan County (6)","Alabama",0,3047,0
01103000300,"Morgan County (3)","Alabama",0,2930,0
01125011800,"Tuscaloosa County (118)","Alabama",0,2960,0
01099075800,"Monroe County (758)","Alabama",0,1064,0
05017080200,"Chicot County (802)","Arkansas",0,1744,0
01129044000,"Washington County (440)","Alabama",0,3753,0
01129044100,"Washington County (441)","Alabama",7,2630,0.27
31061964600,"Franklin County (9646)","Nebraska",0,1243,0
31099966700,"Kearney County (9667)","Nebraska",0,3225,0
37133000800,"Onslow County (8)","North Carolina",0,829,0
39051040100,"Fulton County (401)","Ohio",0,3303,0
39051040300,"Fulton County (403)","Ohio",0,4783,0
28051950200,"Holmes County (9502)","Mississippi",0,3723,0
29021000200,"Buchanan County (2)","Missouri",0,4403,0
12023110500,"Columbia County (1105)","Florida",0,8172,0
72005400900,"Aguadilla Municipio (4009)","Puerto Rico",0,0,0
72005400501,"Aguadilla Municipio (4005.01)","Puerto Rico",0,0,0
72025201000,"Caguas Municipio (2010)","Puerto Rico",0,0,0
72025201400,"Caguas Municipio (2014)","Puerto Rico",0,0,0
72029100502,"Canóvanas Municipio (1005.02)","Puerto Rico",0,0,0
72031050241,"Carolina Municipio (502.41)","Puerto Rico",0,0,0
72033020200,"Cataño Municipio (202)","Puerto Rico",0,0,0
72043954300,"Coamo Municipio (9543)","Puerto Rico",0,0,0
72055960900,"Guánica Municipio (9609)","Puerto Rico",0,0,0
72061040422,"Guaynabo Municipio (404.22)","Puerto Rico",0,0,0
28099010500,"Neshoba County (105)","Mississippi",0,3112,0
39095002100,"Lucas County (21)","Ohio",0,2796,0
39095002500,"Lucas County (25)","Ohio",0,1519,0
39095003500,"Lucas County (35)","Ohio",0,1068,0
39095005503,"Lucas County (55.03)","Ohio",0,1907,0
39095010002,"Lucas County (100.02)","Ohio",0,3010,0
39095001302,"Lucas County (13.02)","Ohio",0,2441,0
39095001500,"Lucas County (15)","Ohio",0,1106,0
01083021000,"Limestone County (210)","Alabama",0,2560,0
12017450902,"Citrus County (4509.02)","Florida",0,2454,0
12053041004,"Hernando County (410.04)","Florida",0,6236,0
12053041105,"Hernando County (411.05)","Florida",0,5318,0
12073001902,"Leon County (19.02)","Florida",0,3662,0
12073002006,"Leon County (20.06)","Florida",8,3974,0.2
12075970600,"Levy County (9706)","Florida",0,4818,0
12091022002,"Okaloosa County (220.02)","Florida",0,2999,0
12103028300,"Pinellas County (283)","Florida",0,2825,0
12103025009,"Pinellas County (250.09)","Florida",71,3359,2.11
12103027316,"Pinellas County (273.16)","Florida",39,3589,1.09
12103022802,"Pinellas County (228.02)","Florida",0,3313,0
12103023900,"Pinellas County (239)","Florida",50,2073,2.41
12103025012,"Pinellas County (250.12)","Florida",0,5189,0
12103020700,"Pinellas County (207)","Florida",0,3425,0
12113010812,"Santa Rosa County (108.12)","Florida",5,5053,0.1
12117021803,"Seminole County (218.03)","Florida",0,4128,0
12117020902,"Seminole County (209.02)","Florida",0,2566,0
12117020704,"Seminole County (207.04)","Florida",62,7697,0.81
12127082100,"Volusia County (821)","Florida",0,4852,0
12127082405,"Volusia County (824.05)","Florida",0,4446,0
13095010402,"Dougherty County (104.02)","Georgia",58,2967,1.95
13275960900,"Thomas County (9609)","Georgia",0,3510,0
40119010102,"Payne County (101.02)","Oklahoma",0,4264,0
28001000800,"Adams County (8)","Mississippi",0,3388,0
28025950300,"Clay County (9503)","Mississippi",0,2886,0
28033070325,"DeSoto County (703.25)","Mississippi",0,3228,0
28039950102,"George County (9501.02)","Mississippi",0,5256,0
28047003800,"Harrison County (38)","Mississippi",0,1189,0
72099420100,"Moca Municipio (4201)","Puerto Rico",0,0,0
36015010800,"Chemung County (108)","New York",21,3586,0.59
36015000100,"Chemung County (1)","New York",0,2693,0
22001960300,"Acadia Parish (9603)","Louisiana",23,3429,0.67
36051030100,"Livingston County (301)","New York",0,4137,0
21067002302,"Fayette County (23.02)","Kentucky",30,4828,0.62
21067002500,"Fayette County (25)","Kentucky",11,3478,0.32
21067003405,"Fayette County (34.05)","Kentucky",0,5956,0
21067000700,"Fayette County (7)","Kentucky",3,2222,0.14
01015000500,"Calhoun County (5)","Alabama",0,1042,0
29003010100,"Andrew County (101)","Missouri",11,6501,0.17
01019955702,"Cherokee County (9557.02)","Alabama",0,3767,0
18019050606,"Clark County (506.06)","Indiana",0,4210,0
36055013401,"Monroe County (134.01)","New York",0,3775,0
36055002300,"Monroe County (23)","New York",0,4344,0
36055014301,"Monroe County (143.01)","New York",20,3232,0.62
36055008500,"Monroe County (85)","New York",0,3657,0
36055013604,"Monroe County (136.04)","New York",0,5859,0
36055001900,"Monroe County (19)","New York",0,2695,0
36055006000,"Monroe County (60)","New York",12,3361,0.36
36055008200,"Monroe County (82)","New York",0,2902,0
01023956800,"Choctaw County (9568)","Alabama",0,4611,0
01023956700,"Choctaw County (9567)","Alabama",0,2030,0
31019969500,"Buffalo County (9695)","Nebraska",12,2238,0.54
23019020500,"Penobscot County (205)","Maine",0,2559,0
23019031200,"Penobscot County (312)","Maine",0,4107,0
23019018000,"Penobscot County (180)","Maine",0,3069,0
13089023212,"DeKalb County (232.12)","Georgia",0,3961,0
13089020100,"DeKalb County (201)","Georgia",49,2270,2.16
18027954400,"Daviess County (9544)","Indiana",0,2835,0
36069050302,"Ontario County (503.02)","New York",0,4042,0
13097080201,"Douglas County (802.01)","Georgia",0,6431,0
01033020704,"Colbert County (207.04)","Alabama",0,4277,0
36097950200,"Schuyler County (9502)","New York",0,1637,0
28075000300,"Lauderdale County (3)","Mississippi",0,1995,0
31047968300,"Dawson County (9683)","Nebraska",18,4001,0.45
31047968500,"Dawson County (9685)","Nebraska",0,5490,0
21093001300,"Hardin County (13)","Kentucky",0,5500,0
36101960300,"Steuben County (9603)","New York",0,2375,0
31079000500,"Hall County (5)","Nebraska",0,6174,0
31079000800,"Hall County (8)","Nebraska",0,2954,0
18043070901,"Floyd County (709.01)","Indiana",0,5625,0
36117021800,"Wayne County (218)","New York",15,2001,0.75
36121970400,"Wyoming County (9704)","New York",0,3489,0
18055955000,"Greene County (9550)","Indiana",0,2659,0
01085781000,"Lowndes County (7810)","Alabama",0,2669,0
28059042000,"Jackson County (420)","Mississippi",0,5322,0
18065975800,"Henry County (9758)","Indiana",0,4648,0
20175966000,"Seward County (9660)","Kansas",0,4463,0
18071968200,"Jackson County (9682)","Indiana",0,4333,0
31109001400,"Lancaster County (14)","Nebraska",18,4414,0.41
31109001700,"Lancaster County (17)","Nebraska",0,4795,0
31109003202,"Lancaster County (32.02)","Nebraska",0,3028,0
31109003709,"Lancaster County (37.09)","Nebraska",0,4952,0
31109003802,"Lancaster County (38.02)","Nebraska",0,3174,0
31109000202,"Lancaster County (2.02)","Nebraska",23,3914,0.59
31109000300,"Lancaster County (3)","Nebraska",8,4343,0.18
21111010602,"Jefferson County (106.02)","Kentucky",1,3560,0.03
21111010902,"Jefferson County (109.02)","Kentucky",0,3633,0
21111007900,"Jefferson County (79)","Kentucky",3,1757,0.17
21111006800,"Jefferson County (68)","Kentucky",42,2105,2
21111005100,"Jefferson County (51)","Kentucky",0,3291,0
21111004302,"Jefferson County (43.02)","Kentucky",0,1180,0
21111000800,"Jefferson County (8)","Kentucky",0,1920,0
28113950400,"Pike County (9504)","Mississippi",0,2698,0
01055011200,"Etowah County (112)","Alabama",0,2191,0
01055000700,"Etowah County (7)","Alabama",0,1278,0
18077966600,"Jefferson County (9666)","Indiana",9,2497,0.36
01077010700,"Lauderdale County (107)","Alabama",0,1532,0
21117061400,"Kenton County (614)","Kentucky",0,3127,0
21117061200,"Kenton County (612)","Kentucky",9,2711,0.33
31129960100,"Nuckolls County (9601)","Nebraska",0,2051,0
18081610404,"Johnson County (6104.04)","Indiana",0,5351,0
01003010100,"Baldwin County (101)","Alabama",0,3952,0
18093950800,"Lawrence County (9508)","Indiana",4,4017,0.1
31137967000,"Phelps County (9670)","Nebraska",0,2613,0
18105001102,"Monroe County (11.02)","Indiana",13,4295,0.3
18105000100,"Monroe County (1)","Indiana",24,4074,0.59
18105001600,"Monroe County (16)","Indiana",53,5801,0.91
18105000302,"Monroe County (3.02)","Indiana",1,3172,0.03
36029009200,"Erie County (92)","New York",0,4465,0
36029003600,"Erie County (36)","New York",0,2360,0
36029004800,"Erie County (48)","New York",0,4091,0
36029006602,"Erie County (66.02)","New York",0,2440,0
36029010003,"Erie County (100.03)","New York",0,3306,0
36029000600,"Erie County (6)","New York",0,4782,0
36029016600,"Erie County (166)","New York",0,2356,0
36029009008,"Erie County (90.08)","New York",0,4936,0
36029011100,"Erie County (111)","New York",0,2097,0
36029007902,"Erie County (79.02)","New York",26,6259,0.42
36029012800,"Erie County (128)","New York",0,2549,0
36029012300,"Erie County (123)","New York",0,3405,0
36029007904,"Erie County (79.04)","New York",11,2809,0.39
36029012002,"Erie County (120.02)","New York",0,3607,0
36037950200,"Genesee County (9502)","New York",0,5316,0
31159960300,"Seward County (9603)","Nebraska",0,5588,0
28151000900,"Washington County (9)","Mississippi",0,2753,0
28151001100,"Washington County (11)","Mississippi",0,1302,0
18143967100,"Scott County (9671)","Indiana",0,5814,0
22003950100,"Allen Parish (9501)","Louisiana",0,4470,0
28137950301,"Tate County (9503.01)","Mississippi",0,3674,0
21021930300,"Boyle County (9303)","Kentucky",0,3439,0
22011960500,"Beauregard Parish (9605)","Louisiana",15,5069,0.3
21037051901,"Campbell County (519.01)","Kentucky",0,4993,0
18177010400,"Wayne County (104)","Indiana",0,3212,0
31041972000,"Custer County (9720)","Nebraska",0,1372,0
22079012700,"Rapides Parish (127)","Louisiana",13,2721,0.48
22079012301,"Rapides Parish (123.01)","Louisiana",52,5526,0.94
31111960200,"Lincoln County (9602)","Nebraska",0,3634,0
31111960300,"Lincoln County (9603)","Nebraska",0,4561,0
23003951700,"Aroostook County (9517)","Maine",0,4742,0
31113957500,"Logan County (9575)","Nebraska",0,773,0
31171957100,"Thomas County (9571)","Nebraska",0,564,0
17143003000,"Peoria County (30)","Illinois",0,4969,0
17143002100,"Peoria County (21)","Illinois",0,3961,0
40007951700,"Beaver County (9517)","Oklahoma",3,997,0.3
16017950100,"Bonner County (9501)","Idaho",6,2956,0.2
47175925000,"Van Buren County (9250)","Tennessee",0,3154,0
72087110400,"Loíza Municipio (1104)","Puerto Rico",0,0,0
40025950300,"Cimarron County (9503)","Oklahoma",0,1136,0
48195950300,"Hansford County (9503)","Texas",0,3285,0
18045957700,"Fountain County (9577)","Indiana",0,2234,0
47129110300,"Morgan County (1103)","Tennessee",4,5358,0.07
37015960300,"Bertie County (9603)","North Carolina",0,3066,0
19099040500,"Jasper County (405)","Iowa",0,4623,0
17073030202,"Henry County (302.02)","Illinois",0,3315,0
38015010200,"Burleigh County (102)","North Dakota",0,3962,0
38015010500,"Burleigh County (105)","North Dakota",0,6078,0
19103000200,"Johnson County (2)","Iowa",26,4175,0.62
55139002900,"Winnebago County (29)","Wisconsin",0,2030,0
55139000400,"Winnebago County (4)","Wisconsin",0,2723,0
46075091600,"Jones County (916)","South Dakota",0,1004,0
40139950700,"Texas County (9507)","Oklahoma",0,2356,0
55015020500,"Calumet County (205)","Wisconsin",0,5324,0
48375013000,"Potter County (130)","Texas",0,1307,0
48375010700,"Potter County (107)","Texas",0,3498,0
48375015200,"Potter County (152)","Texas",0,2181,0
18099020102,"Marshall County (201.02)","Indiana",0,3570,0
40153953100,"Woodward County (9531)","Oklahoma",0,2740,0
18127050508,"Porter County (505.08)","Indiana",0,6407,0
18181958800,"White County (9588)","Indiana",39,3384,1.15
18157011100,"Tippecanoe County (111)","Indiana",22,4885,0.45
18157010400,"Tippecanoe County (104)","Indiana",93,8248,1.13
21047200400,"Christian County (2004)","Kentucky",0,2573,0
21047200800,"Christian County (2008)","Kentucky",0,2811,0
18085961900,"Kosciusko County (9619)","Indiana",0,2502,0
48067950200,"Cass County (9502)","Texas",0,2488,0
37135011500,"Orange County (115)","North Carolina",0,1742,0
06001450200,"Alameda County (4502)","California",31,5916,0.52
06001441401,"Alameda County (4414.01)","California",62,7883,0.79
06001442900,"Alameda County (4429)","California",113,7783,1.45
06001407000,"Alameda County (4070)","California",55,6290,0.87
06001407200,"Alameda County (4072)","California",0,6672,0
06001436602,"Alameda County (4366.02)","California",0,5115,0
06001433300,"Alameda County (4333)","California",108,7287,1.48
06001440301,"Alameda County (4403.01)","California",148,6757,2.19
06001400900,"Alameda County (4009)","California",84,2855,2.94
21049020105,"Clark County (201.05)","Kentucky",0,4062,0
06001403100,"Alameda County (4031)","California",21,2251,0.93
06001422700,"Alameda County (4227)","California",155,5154,3.01
06001441921,"Alameda County (4419.21)","California",9,3814,0.24
06001406700,"Alameda County (4067)","California",126,5778,2.18
06001451501,"Alameda County (4515.01)","California",49,4485,1.09
06001451701,"Alameda County (4517.01)","California",35,3247,1.08
37001020100,"Alamance County (201)","North Carolina",45,4222,1.07
21055930400,"Crittenden County (9304)","Kentucky",0,1375,0
21059001601,"Daviess County (16.01)","Kentucky",7,5137,0.14
16059970200,"Lemhi County (9702)","Idaho",0,2567,0
48073951000,"Cherokee County (9510)","Texas",0,3319,0
48073950801,"Cherokee County (9508.01)","Texas",0,3412,0
17019005500,"Champaign County (55)","Illinois",0,5185,0
17019000500,"Champaign County (5)","Illinois",23,3535,0.65
06013389100,"Contra Costa County (3891)","California",103,2316,4.45
06013360200,"Contra Costa County (3602)","California",61,5362,1.14
06013373000,"Contra Costa County (3730)","California",0,4798,0
06013310000,"Contra Costa County (3100)","California",0,6421,0
06013312000,"Contra Costa County (3120)","California",14,3106,0.45
06013314200,"Contra Costa County (3142)","California",0,7539,0
06013355302,"Contra Costa County (3553.02)","California",19,3299,0.58
06013335000,"Contra Costa County (3350)","California",20,3494,0.57
06013385200,"Contra Costa County (3852)","California",115,1411,8.15
06013386000,"Contra Costa County (3860)","California",121,3793,3.19
21083020100,"Graves County (201)","Kentucky",0,4644,0
37063001100,"Durham County (11)","North Carolina",0,3111,0
17115002700,"Macon County (27)","Illinois",0,2021,0
24013505101,"Carroll County (5051.01)","Maryland",0,4019,0
24013507500,"Carroll County (5075)","Maryland",19,5416,0.35
06019001408,"Fresno County (14.08)","California",29,2110,1.37
06019002501,"Fresno County (25.01)","California",0,4443,0
06019004210,"Fresno County (42.10)","California",32,3417,0.94
06019005304,"Fresno County (53.04)","California",28,5113,0.55
06019006501,"Fresno County (65.01)","California",15,5880,0.26
06019001413,"Fresno County (14.13)","California",16,8550,0.19
06019003808,"Fresno County (38.08)","California",8,5249,0.15
06019005704,"Fresno County (57.04)","California",69,5329,1.29
06019000501,"Fresno County (5.01)","California",0,2722,0
19169000700,"Story County (7)","Iowa",12,3344,0.36
37065021300,"Edgecombe County (213)","North Carolina",0,3742,0
37065020700,"Edgecombe County (207)","North Carolina",17,1691,1.01
24015031202,"Cecil County (312.02)","Maryland",85,5526,1.54
17119403531,"Madison County (4035.31)","Illinois",26,7859,0.33
17119400700,"Madison County (4007)","Illinois",0,1636,0
16083000300,"Twin Falls County (3)","Idaho",15,5805,0.26
24017850711,"Charles County (8507.11)","Maryland",0,4902,0
24019970804,"Dorchester County (9708.04)","Maryland",0,1823,0
